기준일,기준가격,등락가,등락비율,,
2021-08-06,87.00 ,0.00 ,0.00 ,,
2021-08-09,89.00 ,2.00 ,2.30 ,,
2021-08-10,91.00 ,2.00 ,2.25 ,,
2021-08-11,92.00 ,1.00 ,1.10 ,,
2021-08-12,93.00 ,1.00 ,1.09 ,,
2021-08-13,94.00 ,1.00 ,1.08 ,,
2021-08-16,96.00 ,2.00 ,2.13 ,,
2021-08-17,98.00 ,2.00 ,2.08 ,,
2021-08-18,100.00 ,2.00 ,2.04 ,,
2021-08-19,100.00 ,0.00 ,0.00 ,,
2021-08-20,100.00 ,0.00 ,0.00 ,,
2021-08-23,102.00 ,2.00 ,2.00 ,,
2021-08-24,104.00 ,2.00 ,1.96 ,,
2021-08-25,106.00 ,2.00 ,1.92 ,,
2021-08-26,107.00 ,1.00 ,0.94 ,,
2021-08-27,108.00 ,1.00 ,0.93 ,,
2021-08-30,110.00 ,2.00 ,1.85 ,,
2021-08-31,112.00 ,2.00 ,1.82 ,,
2021-09-01,115.00 ,3.00 ,2.68 ,,
2021-09-02,118.00 ,3.00 ,2.61 ,,
2021-09-03,120.00 ,2.00 ,1.69 ,,
2021-09-06,122.00 ,2.00 ,1.67 ,,
2021-09-07,125.00 ,3.00 ,2.46 ,,
2021-09-08,128.00 ,3.00 ,2.40 ,,
2021-09-09,131.00 ,3.00 ,2.34 ,,
2021-09-10,134.00 ,3.00 ,2.29 ,,
2021-09-13,137.00 ,3.00 ,2.24 ,,
2021-09-14,139.00 ,2.00 ,1.46 ,,
2021-09-15,142.00 ,3.00 ,2.16 ,,
2021-09-16,145.00 ,3.00 ,2.11 ,,
2021-09-17,148.00 ,3.00 ,2.07 ,,
2021-09-18,151.00 ,3.00 ,2.03 ,,
2021-09-22,154.00 ,3.00 ,1.99 ,,
2021-09-23,157.00 ,3.00 ,1.95 ,,
2021-09-24,160.00 ,3.00 ,1.91 ,,
2021-09-26,163.00 ,3.00 ,1.88 ,,
2021-09-27,166.00 ,3.00 ,1.84 ,,
2021-09-28,169.00 ,3.00 ,1.81 ,,
2021-09-29,171.00 ,2.00 ,1.18 ,,
2021-10-11,173.00 ,2.00 ,1.17 ,,
2021-10-12,173.00 ,0.00 ,0.00 ,,
2021-10-13,173.00 ,0.00 ,0.00 ,,
2021-10-14,173.00 ,0.00 ,0.00 ,,
2021-10-15,173.00 ,0.00 ,0.00 ,,
2021-10-18,173.00 ,0.00 ,0.00 ,,
2021-10-19,173.00 ,0.00 ,0.00 ,,
2021-10-20,173.00 ,0.00 ,0.00 ,,
2021-10-21,174.50 ,1.50 ,0.87 ,,
2021-10-22,172.50 ,-2.00 ,-1.15 ,,
2021-10-25,175.50 ,3.00 ,1.74 ,,
2021-10-26,175.50 ,0.00 ,0.00 ,,
2021-10-27,175.50 ,0.00 ,0.00 ,,
2021-10-28,175.50 ,0.00 ,0.00 ,,
2021-10-29,175.50 ,0.00 ,0.00 ,,
2021-11-01,175.50 ,0.00 ,0.00 ,,
2021-11-02,175.50 ,0.00 ,0.00 ,,
2021-11-03,175.50 ,0.00 ,0.00 ,,
2021-11-04,175.50 ,0.00 ,0.00 ,,
2021-11-05,175.50 ,0.00 ,0.00 ,,
2021-11-08,175.50 ,0.00 ,0.00 ,,
2021-11-09,175.50 ,0.00 ,0.00 ,,
2021-11-10,177.50 ,2.00 ,1.14 ,,
2021-11-11,178.50 ,1.00 ,0.56 ,,
2021-11-12,178.50 ,0.00 ,0.00 ,,
2021-11-15,178.50 ,0.00 ,0.00 ,,
2021-11-16,178.50 ,0.00 ,0.00 ,,
2021-11-17,180.50 ,2.00 ,1.12 ,,
2021-11-18,180.50 ,0.00 ,0.00 ,,
2021-11-19,180.50 ,0.00 ,0.00 ,,
2021-11-22,182.50 ,2.00 ,1.11 ,,
2021-11-23,185.50 ,3.00 ,1.64 ,,
2021-11-24,185.50 ,0.00 ,0.00 ,,
2021-11-25,185.50 ,0.00 ,0.00 ,,
2021-11-26,185.50 ,0.00 ,0.00 ,,
2021-11-29,185.50 ,0.00 ,0.00 ,,
2021-11-30,185.50 ,0.00 ,0.00 ,,
2021-12-01,187.50 ,2.00 ,1.08 ,,
2021-12-02,189.50 ,2.00 ,1.07 ,,
2021-12-03,190.50 ,1.00 ,0.53 ,,
2021-12-06,190.50 ,0.00 ,0.00 ,,
2021-12-07,190.50 ,0.00 ,0.00 ,,
2021-12-08,194.50 ,4.00 ,2.10 ,,
2021-12-09,198.50 ,4.00 ,2.06 ,,
2021-12-10,202.50 ,4.00 ,2.02 ,,
2021-12-13,207.50 ,5.00 ,2.47 ,,
2021-12-14,207.50 ,0.00 ,0.00 ,,
2021-12-15,209.50 ,2.00 ,0.96 ,,
2021-12-16,210.50 ,1.00 ,0.48 ,,
2021-12-17,215.50 ,5.00 ,2.38 ,,
2021-12-20,221.50 ,6.00 ,2.78 ,,
2021-12-21,224.50 ,3.00 ,1.35 ,,
2021-12-22,224.50 ,0.00 ,0.00 ,,
2021-12-23,230.50 ,6.00 ,2.67 ,,
2021-12-24,236.50 ,6.00 ,2.60 ,,
2021-12-27,243.50 ,7.00 ,2.96 ,,
2021-12-28,250.50 ,7.00 ,2.87 ,,
2021-12-29,252.50 ,2.00 ,0.80 ,,
2021-12-30,257.50 ,5.00 ,1.98 ,,
2021-12-31,264.50 ,7.00 ,2.72 ,,
2022-01-04,264.50 ,0.00 ,0.00 ,,
2022-01-05,267.50 ,3.00 ,1.13 ,,
2022-01-06,275.50 ,8.00 ,2.99 ,,
2022-01-07,282.50 ,7.00 ,2.54 ,,
2022-01-10,290.50 ,8.00 ,2.83 ,,
2022-01-11,298.50 ,8.00 ,2.75 ,,
2022-01-12,306.50 ,8.00 ,2.68 ,,
2022-01-13,312.50 ,6.00 ,1.96 ,,
2022-01-14,312.50 ,0.00 ,0.00 ,,
2022-01-17,312.50 ,0.00 ,0.00 ,,
2022-01-18,317.50 ,5.00 ,1.60 ,,
2022-01-19,325.50 ,8.00 ,2.52 ,,
2022-01-20,333.50 ,8.00 ,2.46 ,,
2022-01-21,342.50 ,9.00 ,2.70 ,,
2022-01-24,350.50 ,8.00 ,2.34 ,,
2022-01-25,352.50 ,2.00 ,0.57 ,,
2022-01-26,352.50 ,0.00 ,0.00 ,,
2022-01-27,352.50 ,0.00 ,0.00 ,,
2022-01-28,362.50 ,10.00 ,2.84 ,,
2022-02-07,367.50 ,5.00 ,1.38 ,,
2022-02-08,367.50 ,0.00 ,0.00 ,,
2022-02-09,377.50 ,10.00 ,2.72 ,,
2022-02-10,377.50 ,0.00 ,0.00 ,,
2022-02-11,387.50 ,10.00 ,2.65 ,,
2022-02-14,392.50 ,5.00 ,1.29 ,,
2022-02-15,397.50 ,5.00 ,1.27 ,,
2022-02-16,408.50 ,11.00 ,2.77 ,,
2022-02-17,417.50 ,9.00 ,2.20 ,,
2022-02-18,422.50 ,5.00 ,1.20 ,,
2022-02-21,432.50 ,10.00 ,2.37 ,,
2022-02-22,432.50 ,0.00 ,0.00 ,,
2022-02-23,444.50 ,12.00 ,2.77 ,,
2022-02-24,447.50 ,3.00 ,0.67 ,,
2022-02-25,450.50 ,3.00 ,0.67 ,,
2022-02-28,452.50 ,2.00 ,0.44 ,,
2022-03-01,452.50 ,0.00 ,0.00 ,,
2022-03-02,462.50 ,10.00 ,2.21 ,,
2022-03-03,467.50 ,5.00 ,1.08 ,,
2022-03-04,467.50 ,0.00 ,0.00 ,,
2022-03-07,467.50 ,0.00 ,0.00 ,,
2022-03-08,467.50 ,0.00 ,0.00 ,,
2022-03-09,467.50 ,0.00 ,0.00 ,,
2022-03-10,467.50 ,0.00 ,0.00 ,,
2022-03-11,467.50 ,0.00 ,0.00 ,,
2022-03-14,467.50 ,0.00 ,0.00 ,,
2022-03-15,472.50 ,5.00 ,1.07 ,,
2022-03-16,472.50 ,0.00 ,0.00 ,,
2022-03-17,472.50 ,0.00 ,0.00 ,,
2022-03-18,472.50 ,0.00 ,0.00 ,,
2022-03-21,472.50 ,0.00 ,0.00 ,,
2022-03-22,472.50 ,0.00 ,0.00 ,,
2022-03-23,472.50 ,0.00 ,0.00 ,,
2022-03-24,472.50 ,0.00 ,0.00 ,,
2022-03-25,472.50 ,0.00 ,0.00 ,,
2022-03-28,472.50 ,0.00 ,0.00 ,,
2022-03-29,471.50 ,-1.00 ,-0.21 ,,
2022-03-30,471.50 ,0.00 ,0.00 ,,
2022-03-31,471.50 ,0.00 ,0.00 ,,
2022-04-01,471.50 ,0.00 ,0.00 ,,
2022-04-02,471.50 ,0.00 ,0.00 ,,
2022-04-06,471.50 ,0.00 ,0.00 ,,
2022-04-07,471.50 ,0.00 ,0.00 ,,
2022-04-08,471.50 ,0.00 ,0.00 ,,
2022-04-11,457.50 ,-14.00 ,-2.97 ,,
2022-04-12,452.50 ,-5.00 ,-1.09 ,,
2022-04-13,452.50 ,0.00 ,0.00 ,,
2022-04-14,452.50 ,0.00 ,0.00 ,,
2022-04-15,450.50 ,-2.00 ,-0.44 ,,
2022-04-18,450.50 ,0.00 ,0.00 ,,
2022-04-19,450.50 ,0.00 ,0.00 ,,
2022-04-20,448.50 ,-2.00 ,-0.44 ,,
2022-04-21,448.50 ,0.00 ,0.00 ,,
2022-04-22,447.50 ,-1.00 ,-0.22 ,,
2022-04-24,447.50 ,0.00 ,0.00 ,,
2022-04-25,442.50 ,-5.00 ,-1.12 ,,
2022-04-26,439.50 ,-3.00 ,-0.68 ,,
2022-04-27,435.50 ,-4.00 ,-0.91 ,,
2022-04-28,432.50 ,-3.00 ,-0.69 ,,
2022-04-29,432.50 ,0.00 ,0.00 ,,
2022-05-05,427.50 ,-5.00 ,-1.16 ,,
2022-05-06,427.50 ,0.00 ,0.00 ,,
2022-05-07,427.50 ,0.00 ,0.00 ,,
2022-05-09,427.50 ,0.00 ,0.00 ,,
2022-05-11,427.50 ,0.00 ,0.00 ,,
2022-05-12,427.50 ,0.00 ,0.00 ,,
2022-05-13,427.50 ,0.00 ,0.00 ,,
2022-05-16,427.50 ,0.00 ,0.00 ,,
2022-05-17,428.50 ,1.00 ,0.23 ,,
2022-05-18,428.50 ,0.00 ,0.00 ,,
2022-05-19,428.50 ,0.00 ,0.00 ,,
2022-05-20,428.50 ,0.00 ,0.00 ,,
2022-05-23,428.50 ,0.00 ,0.00 ,,
2022-05-25,429.50 ,1.00 ,0.23 ,,
2022-05-26,433.50 ,4.00 ,0.93 ,,
2022-05-27,438.50 ,5.00 ,1.15 ,,
2022-05-30,439.50 ,1.00 ,0.23 ,,
2022-06-01,439.50 ,0.00 ,0.00 ,,
2022-06-02,439.50 ,0.00 ,0.00 ,,
2022-06-06,447.50 ,8.00 ,1.82 ,,
2022-06-08,452.50 ,5.00 ,1.12 ,,
2022-06-09,452.50 ,0.00 ,0.00 ,,
2022-06-10,452.50 ,0.00 ,0.00 ,,
2022-06-13,455.50 ,3.00 ,0.66 ,,
2022-06-15,457.50 ,2.00 ,0.44 ,,
2022-06-16,457.50 ,0.00 ,0.00 ,,
2022-06-17,457.50 ,0.00 ,0.00 ,,
2022-06-20,457.50 ,0.00 ,0.00 ,,
2022-06-22,457.50 ,0.00 ,0.00 ,,
2022-06-23,457.50 ,0.00 ,0.00 ,,
